series_key,price_date,prophet_pred,lgbm_pred,sarima_pred,actual,month,day_of_week,is_weekend,roll_mean_7,roll_std_14,lag_1,lag_7,lag_30
Banana___Ajattihalli(Uzhavar Sandhai ),2025-03-27,55.34098626293907,59.75524678439865,60.56742967560465,60.0,3.0,3.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-03-28,48.60298866389149,59.64973287626324,60.67928559659177,60.0,3.0,4.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-03-29,55.89060341897621,59.43202420191797,60.46499862794697,60.0,3.0,5.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-03-30,45.469012958228824,59.433017998096055,60.41208113146976,60.0,3.0,6.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-03-31,49.17629380601953,59.09346034850975,60.288589666900016,60.0,3.0,0.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-01,46.46079860951185,59.47475968627806,60.765391183936366,60.0,4.0,1.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-02,47.96647613990196,59.48452048053995,60.686409998541116,60.0,4.0,2.0,0.0,60.0,0.0,60.0,60.0,50.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-03,45.98935693738675,60.11889838279249,60.52131563457101,60.0,4.0,3.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-04,47.64602597041626,60.05787315747065,60.62487878702053,60.0,4.0,4.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-05,44.17540931167807,59.593599587123464,60.435442511311955,60.0,4.0,5.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-06,45.63573327044142,59.534453569365226,60.38505732467143,60.0,4.0,6.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-07,47.71294291205349,59.043052555354485,60.269655833906505,60.0,4.0,0.0,0.0,60.0,0.0,60.0,60.0,55.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-08,48.85617059591995,58.85524811331202,60.687712910366336,60.0,4.0,1.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-09,48.503402958531396,59.06324042329654,60.620786251451406,60.0,4.0,2.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-10,50.10182488562185,59.701815539263215,60.463442925698615,60.0,4.0,3.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-11,50.65378574622785,59.61973351973888,60.564506799602675,60.0,4.0,4.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-12,69.58806466879305,59.472977351634135,60.399442790836204,60.0,4.0,5.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-13,66.30149540298454,59.476038682912254,60.354438050944495,60.0,4.0,6.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-14,68.98019860400672,59.012052119330704,60.24806066817841,60.0,4.0,0.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-15,63.11646150914121,59.01868540239256,60.61846154251085,60.0,4.0,1.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-16,67.73339268683979,59.661819803232966,60.56223823680536,60.0,4.0,2.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-17,73.93498296611921,59.71868268689292,60.412935645810705,60.0,4.0,3.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-18,73.35942500468902,59.44789127522767,60.51133669294577,38.0,4.0,4.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-19,75.57173242729637,59.51549391605922,60.366992892724966,40.0,4.0,5.0,1.0,56.85714285714285,5.8797473220733965,38.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-20,76.29554487651023,59.3256441783868,60.32686494259844,60.0,4.0,6.0,1.0,54.0,7.635947374602116,40.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-21,72.38697771786224,58.80863937156674,60.228565757757295,60.0,4.0,0.0,0.0,54.0,7.635947374602116,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-22,74.65866438516905,59.11414001526391,60.558727811802505,60.0,4.0,1.0,0.0,54.0,7.635947374602116,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-23,71.99976230856154,59.36123577304705,60.51138328690513,60.0,4.0,2.0,0.0,54.0,7.635947374602116,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-24,72.19373522462294,59.2730060059756,60.369685195660445,60.0,4.0,3.0,0.0,54.0,7.635947374602116,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-25,49.88037650141763,60.45160002008855,49.94071799512313,60.0,4.0,4.0,0.0,54.0,7.635947374602116,60.0,38.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-26,42.09971639055794,55.120511864563305,46.33692930233407,40.0,4.0,5.0,1.0,57.142857142857146,7.635947374602116,60.0,40.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-27,49.957375597288056,59.94391319729816,54.129075141975946,45.0,4.0,6.0,1.0,57.142857142857146,8.811830209913955,40.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-28,54.73269346362175,59.66270740355106,55.74208594945294,60.0,4.0,0.0,0.0,55.0,9.137833441248562,45.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-29,62.27992107311539,60.251697104982135,57.18079357840609,60.0,4.0,1.0,0.0,55.0,9.137833441248562,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-04-30,66.52751900700756,59.86438590733584,57.94119047590314,60.0,4.0,2.0,0.0,55.0,9.137833441248562,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-01,68.06719397865545,59.851956597842275,58.461005224801916,60.0,5.0,3.0,0.0,55.0,9.137833441248562,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-02,67.82986122162086,59.784952173228795,57.86913503435573,60.0,5.0,4.0,0.0,55.0,9.137833441248562,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-03,55.28454717854668,57.90392603383642,49.09238298589231,60.0,5.0,5.0,1.0,55.0,7.888299862788896,60.0,40.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-04,51.7005418543997,57.920350823600685,50.20901902338166,60.0,5.0,6.0,1.0,57.85714285714285,6.4300974989617785,60.0,45.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-05,39.126097997797935,58.480270103102875,55.28406761191408,60.0,5.0,0.0,0.0,60.0,6.4300974989617785,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-06,62.2924110783928,58.48874705449068,56.71373443740532,60.0,5.0,1.0,0.0,60.0,6.4300974989617785,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-07,56.25226404440389,58.49589236836156,57.485919606517285,60.0,5.0,2.0,0.0,60.0,6.4300974989617785,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-08,66.64681418244322,58.51677015363732,58.07384915812637,45.0,5.0,3.0,0.0,60.0,6.4300974989617785,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-09,66.52364590765175,58.448994147932474,57.33202463577451,40.0,5.0,4.0,0.0,57.85714285714285,7.18667876340332,45.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-11,68.16061441385543,58.45570845801696,58.99341418862761,60.0,5.0,6.0,1.0,55.0,8.32050294337847,40.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-12,66.86474930236349,58.49502369959122,60.382927875860354,55.0,5.0,0.0,0.0,55.0,7.18667876340332,60.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-13,67.32079388590772,58.52642326013071,60.60475404941488,55.0,5.0,1.0,0.0,54.285714285714285,6.419407387663744,55.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-14,59.73849460735627,58.24925006724082,60.481197284036746,55.0,5.0,2.0,0.0,53.57142857142857,6.387229704394851,55.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-15,56.81061281795569,58.247841205774726,60.3524070665847,55.0,5.0,3.0,0.0,52.85714285714285,6.333236937766559,55.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-16,40.728854369930765,57.90518649711548,53.305624371548355,55.0,5.0,4.0,0.0,52.142857142857146,6.256864362310587,55.0,45.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-17,23.24856435760412,57.87051869146538,47.485000131027135,40.0,5.0,5.0,1.0,53.57142857142857,6.157279262148869,55.0,40.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-18,37.43925999955205,58.042959320841646,54.2973903319765,45.0,5.0,6.0,1.0,53.57142857142857,7.300459115473755,40.0,60.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-19,40.213902628641236,57.445816775983246,54.636748914482965,38.0,5.0,0.0,0.0,51.42857142857143,7.495419846901119,45.0,55.0,38.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-20,43.59311968277595,57.22218326295019,55.22486022887838,55.0,5.0,1.0,0.0,49.0,8.233208019096491,38.0,55.0,40.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-21,42.64494889028242,57.232768282832,55.34911701517704,40.0,5.0,2.0,0.0,49.0,7.946247991527675,55.0,55.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-22,44.0852055606182,57.54462914824522,54.977827780952005,50.0,5.0,3.0,0.0,46.85714285714285,8.0561218275979,40.0,55.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-23,45.08070735150092,57.553983403921244,54.56300495892724,50.0,5.0,4.0,0.0,46.142857142857146,7.512626733677166,50.0,55.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-24,37.67673515712184,57.10349823809682,47.722599575708216,50.0,5.0,5.0,1.0,45.42857142857143,7.418791110313187,50.0,40.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-25,35.49553962456539,57.12240437566361,47.80629198439712,45.0,5.0,6.0,1.0,46.85714285714285,6.896806077158797,50.0,45.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-26,30.42322436431781,49.66707943056286,44.357957831875765,50.0,5.0,0.0,0.0,46.85714285714285,6.407413288913512,45.0,38.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-27,39.14558313739286,58.01524630168328,50.6359280981994,50.0,5.0,1.0,0.0,48.57142857142857,6.19153977901824,50.0,55.0,40.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-28,35.10203842971393,50.54201552220594,44.85345130712804,50.0,5.0,2.0,0.0,47.85714285714285,5.944801034572958,50.0,40.0,45.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-29,40.094698611555856,56.13984112231867,47.78745447333252,50.0,5.0,3.0,0.0,49.285714285714285,5.663164183689974,50.0,50.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-30,62.21057744550638,55.68123027621753,47.38168120604043,45.0,5.0,4.0,0.0,49.285714285714285,5.341111544189363,50.0,50.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-05-31,61.030320401455974,55.753572088395615,46.90486421500934,50.0,5.0,5.0,1.0,48.57142857142857,4.945860740208804,45.0,50.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-01,63.37390520143496,50.57252341931965,45.2857151589836,50.0,6.0,6.0,1.0,48.57142857142857,4.564555272440589,50.0,45.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-02,67.89028017967766,55.88687010835075,47.3694508113806,50.0,6.0,0.0,0.0,49.285714285714285,4.531331706349403,50.0,50.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-03,70.91863326199095,55.58578182671515,49.36517079555155,50.0,6.0,1.0,0.0,49.285714285714285,3.496466033765398,50.0,50.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-04,70.71051904694866,57.105671759769244,48.74469912938092,50.0,6.0,2.0,0.0,49.285714285714285,3.056249227510696,50.0,50.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-05,72.16966979285925,55.91770003999324,49.471026595964176,50.0,6.0,3.0,0.0,49.285714285714285,1.815682598006526,50.0,50.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-06,70.79198084937887,48.44296309353662,46.756414340535784,50.0,6.0,4.0,0.0,49.285714285714285,1.815682598006526,50.0,45.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-07,67.61156193609784,50.47877603085392,47.49346563260726,50.0,6.0,5.0,1.0,50.0,1.815682598006526,50.0,50.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-08,67.97613555909166,57.27306708744804,47.58025164626499,45.0,6.0,6.0,1.0,50.0,1.815682598006526,50.0,50.0,45.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-09,67.56341535943741,50.763167179090466,48.60734393003404,50.0,6.0,0.0,0.0,49.285714285714285,1.815682598006526,45.0,50.0,40.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-11,67.22511101816286,52.20614369193674,49.29030746376766,50.0,6.0,2.0,0.0,49.285714285714285,1.815682598006526,50.0,50.0,60.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-12,66.53457251515209,55.860086458227414,50.17898358725082,50.0,6.0,3.0,0.0,49.285714285714285,1.815682598006526,50.0,50.0,55.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-13,64.33645566044474,56.69579519304671,48.79804748035247,50.0,6.0,4.0,0.0,49.285714285714285,1.815682598006526,50.0,50.0,55.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-14,60.26090827706206,56.45389678658928,48.22727448133955,45.0,6.0,5.0,1.0,49.285714285714285,1.815682598006526,50.0,50.0,55.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-15,61.119672534752404,56.62496683522061,49.04815346270115,45.0,6.0,6.0,1.0,48.57142857142857,1.815682598006526,45.0,50.0,55.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-16,56.78030062343001,48.22436455293553,47.95078216918484,50.0,6.0,0.0,0.0,47.85714285714285,2.129076568131696,45.0,45.0,55.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-17,57.3463409974642,57.15511823967621,49.974600519723985,50.0,6.0,1.0,0.0,48.57142857142857,2.129076568131696,50.0,50.0,40.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-18,55.32342577194818,50.641609996845006,49.88385806139607,45.0,6.0,2.0,0.0,48.57142857142857,2.129076568131696,50.0,50.0,45.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-19,53.416722301910035,52.08881883847534,49.57478753585716,50.0,6.0,3.0,0.0,47.85714285714285,2.3440361546925588,45.0,50.0,38.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-20,50.7616325420878,55.533790820376176,49.93574811605281,50.0,6.0,4.0,0.0,47.85714285714285,2.3440361546925588,50.0,50.0,55.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-21,46.09927863152861,46.03855331449019,47.204637640121796,45.0,6.0,5.0,1.0,47.85714285714285,2.3440361546925588,50.0,45.0,40.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-22,45.16816513540314,44.77114720295334,45.571467548143026,45.0,6.0,6.0,1.0,47.85714285714285,2.486225790494307,45.0,45.0,50.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-23,45.464348791268726,46.133687099910055,47.88877134612997,50.0,6.0,0.0,0.0,47.85714285714285,2.567762955065543,45.0,50.0,50.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-24,46.68130805678428,46.68751444698507,48.4225310142122,50.0,6.0,1.0,0.0,47.85714285714285,2.486225790494307,50.0,50.0,50.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-25,43.22981090804231,44.701135850420606,47.60621039061551,50.0,6.0,2.0,0.0,47.85714285714285,2.486225790494307,50.0,45.0,45.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-26,44.66708356080158,45.927546299783735,48.736135219355646,50.0,6.0,3.0,0.0,48.57142857142857,2.486225790494307,50.0,50.0,50.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-28,43.114179382375816,46.67570318235637,47.8828586975025,50.0,6.0,5.0,1.0,48.57142857142857,2.486225790494307,50.0,50.0,50.0
Banana___Ajattihalli(Uzhavar Sandhai ),2025-06-29,41.605172247506005,44.835414667499485,46.32054507427058,55.0,6.0,6.0,1.0,48.57142857142857,2.486225790494307,50.0,45.0,50.0
