series_key,price_date,prophet_pred,lgbm_pred,sarima_pred,actual,month,day_of_week,is_weekend,roll_mean_7,roll_std_14,lag_1,lag_7,lag_30
Banana___Alangudi(Uzhavar Sandhai ),2025-04-05,70.55142324762265,57.45625446880116,60.44434937066522,60.0,4.0,5.0,1.0,58.57142857142857,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-06,71.84165844530156,57.58627520930907,60.872404683525204,60.0,4.0,6.0,1.0,58.57142857142857,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-07,72.23304541173232,58.686191009090756,59.65930382650432,60.0,4.0,0.0,0.0,58.57142857142857,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-08,70.5766600380567,58.47725469166261,60.753195629411984,60.0,4.0,1.0,0.0,58.57142857142857,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-09,68.83427744129827,57.94994170428398,61.04555438743752,60.0,4.0,2.0,0.0,58.57142857142857,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-10,58.08621723235076,58.04430364847965,58.15067073304341,60.0,4.0,3.0,0.0,58.57142857142857,2.672612419124205,60.0,50.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-11,60.10772651245232,58.163656934146964,58.84856492121578,60.0,4.0,4.0,0.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-12,62.51125222777411,56.76406705650669,59.31178714990191,60.0,4.0,5.0,1.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-13,61.894579390688,57.65396690208741,60.18520032781849,60.0,4.0,6.0,1.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-14,65.29892113447949,58.87171103811225,58.95545702552962,60.0,4.0,0.0,0.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-15,65.65590698543427,58.87579629050078,60.12515397264571,60.0,4.0,1.0,0.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-16,62.720072863216316,58.53892760599124,60.54547582692329,60.0,4.0,2.0,0.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-17,62.36048172650595,58.37687827150217,59.61549076653471,60.0,4.0,3.0,0.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-18,62.74166683166778,58.51924916201879,60.03858810061233,60.0,4.0,4.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-19,61.566105151838244,57.35453813386616,60.307193342127626,60.0,4.0,5.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-20,62.96640464709932,58.05587223136821,60.98995749662733,60.0,4.0,6.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-21,63.29972504958489,58.953328372083035,59.607288457913576,60.0,4.0,0.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-22,63.163108766179384,58.9327891336706,60.62652619441465,60.0,4.0,1.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-23,50.841722918273916,58.76666565860288,60.943476993066334,60.0,4.0,2.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-24,51.26742035580972,58.406814565195255,59.98084668050247,60.0,4.0,3.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-25,50.76164015522164,58.56825613167641,60.32336064756413,60.0,4.0,4.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-26,52.56701915989952,57.53678151871685,60.527116533946696,60.0,4.0,5.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-27,52.549227529731745,58.01598778343241,61.17126195179984,60.0,4.0,6.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-28,54.808501233501836,58.84088974052171,59.77313369850677,60.0,4.0,0.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-29,54.351462329286335,58.845421575744474,60.73554738148139,60.0,4.0,1.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-04-30,53.18490136363135,58.76751417067177,61.022527766918685,60.0,4.0,2.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-01,53.372846665841806,58.401648173649264,60.06328097299913,60.0,5.0,3.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-02,54.67580625728023,58.27578221690323,60.38180551684993,60.0,5.0,4.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-03,57.608844057745834,57.519937992539006,60.57262871788531,60.0,5.0,5.0,1.0,60.0,0.0,60.0,60.0,50.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-04,59.25747464534218,58.1629744066176,61.1935298785627,60.0,5.0,6.0,1.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-05,59.6491284301237,58.62118812260082,59.81447904087857,60.0,5.0,0.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-06,60.15132910044664,58.62566294673549,60.73340406447308,50.0,5.0,1.0,0.0,60.0,0.0,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-07,59.35639507262506,58.64719495863815,60.997787567362266,60.0,5.0,2.0,0.0,58.57142857142857,2.672612419124205,50.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-08,59.125344659875346,58.349557898773696,60.08284206886036,60.0,5.0,3.0,0.0,58.57142857142857,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-09,59.79416588439643,58.354146179174975,60.38722974901337,60.0,5.0,4.0,0.0,58.57142857142857,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-11,60.717251189640045,58.24897734517568,61.38829836072103,60.0,5.0,6.0,1.0,58.57142857142857,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-12,61.76184908854112,58.05017279259129,59.68911068622517,60.0,5.0,0.0,0.0,58.57142857142857,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-13,68.44040560612763,58.89661465555965,60.834772291665445,60.0,5.0,1.0,0.0,58.57142857142857,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-14,55.75806857671234,59.45913833190252,59.20663275476625,60.0,5.0,2.0,0.0,58.57142857142857,2.672612419124205,60.0,50.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-15,58.44006142571899,58.78763738631537,58.456654273843256,60.0,5.0,3.0,0.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-16,59.71060025414168,57.623681299659864,59.13067215607377,60.0,5.0,4.0,0.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-17,59.06127553214345,58.46332701258832,59.59086638738196,60.0,5.0,5.0,1.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-18,64.97985933107512,58.34696942664526,59.74399958778414,60.0,5.0,6.0,1.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-19,62.34251435747655,59.854808707683624,60.47424063932445,60.0,5.0,0.0,0.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-20,62.92124652504181,59.52229187335748,59.29253618366697,50.0,5.0,1.0,0.0,60.0,2.672612419124205,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-21,62.52575350136838,59.126948903269025,60.059324930509405,50.0,5.0,2.0,0.0,58.57142857142857,3.631365196012789,50.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-22,62.35159949658833,58.46526903587374,60.641197943542814,60.0,5.0,3.0,0.0,57.142857142857146,3.631365196012789,50.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-23,62.79896769900348,59.083724601672145,59.80588398449167,60.0,5.0,4.0,0.0,57.142857142857146,3.631365196012789,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-24,61.85072301959369,58.693093368143344,60.158499711935555,60.0,5.0,5.0,1.0,57.142857142857146,3.631365196012789,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-25,63.32960090937325,59.375865836728245,60.366333759147864,60.0,5.0,6.0,1.0,57.142857142857146,3.631365196012789,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-26,63.69605404978701,59.891496850016374,60.95905929830681,60.0,5.0,0.0,0.0,57.142857142857146,3.631365196012789,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-27,58.248407621891054,59.195952248719486,57.7437233917189,60.0,5.0,1.0,0.0,57.142857142857146,3.631365196012789,60.0,50.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-28,32.52726015111915,58.67319753360453,56.77330503899809,30.0,5.0,2.0,0.0,58.57142857142857,3.631365196012789,60.0,50.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-29,53.65048763184572,58.242299269031214,58.2216425280032,60.0,5.0,3.0,0.0,55.71428571428572,8.418973861410946,30.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-30,55.28767488155125,58.40931722049629,57.94359850025676,60.0,5.0,4.0,0.0,55.71428571428572,8.418973861410946,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-05-31,57.8133744891032,57.79903849962414,58.5816373162965,60.0,5.0,5.0,1.0,55.71428571428572,8.418973861410946,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-01,59.7248243927568,58.01876896816109,58.98812478699266,60.0,6.0,6.0,1.0,55.71428571428572,8.418973861410946,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-02,60.24219136839967,58.82563757825614,59.7194970804347,60.0,6.0,0.0,0.0,55.71428571428572,8.418973861410946,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-03,60.61885230150806,58.55599999904632,58.54515474503753,70.0,6.0,1.0,0.0,55.71428571428572,8.418973861410946,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-04,27.417793267994078,58.583847499687664,50.993055808190405,60.0,6.0,2.0,0.0,57.142857142857146,8.925823753039799,70.0,30.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-05,39.10124315690595,58.60928821142893,56.1888597570876,70.0,6.0,3.0,0.0,61.42857142857143,8.644378215075653,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-06,53.29595155225269,58.61439835842293,56.561797249207736,70.0,6.0,4.0,0.0,62.85714285714285,9.168747682531889,70.0,60.0,50.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-07,54.54436339954263,58.453004007899665,57.21732380840599,60.0,6.0,5.0,1.0,64.28571428571429,9.607689228305215,70.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-08,57.50224964480394,58.32554027148906,57.697103892618294,70.0,6.0,6.0,1.0,64.28571428571429,9.607689228305215,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-09,58.983962100316795,58.644337816238405,57.937545254072106,70.0,6.0,0.0,0.0,65.71428571428571,9.972489631508736,70.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-11,64.0566967734602,60.4726133952871,54.67207166791972,70.0,6.0,2.0,0.0,67.14285714285714,10.271051820261896,70.0,70.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-12,62.856813696540485,60.18504973383838,60.29447199645899,60.0,6.0,3.0,0.0,67.14285714285714,10.509022810878283,70.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-13,75.67849394736872,58.42877850394411,61.16285458371084,60.0,6.0,4.0,0.0,67.14285714285714,5.13552591013092,60.0,70.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-14,77.83639400963659,58.48638950551405,63.82094756746965,60.0,6.0,5.0,1.0,65.71428571428571,5.13552591013092,60.0,70.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-15,74.69473394384849,57.567571515280825,62.783137512672326,60.0,6.0,6.0,1.0,64.28571428571429,5.13552591013092,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-16,79.5454839372462,57.81997002420616,65.1091620031482,60.0,6.0,0.0,0.0,64.28571428571429,5.13552591013092,60.0,70.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-17,81.05524714276177,59.670539219287996,66.28396285886278,70.0,6.0,1.0,0.0,62.85714285714285,5.13552591013092,60.0,70.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-18,80.25747801829596,60.14659227871164,67.84103636986671,60.0,6.0,2.0,0.0,62.85714285714285,5.188745216627672,70.0,70.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-19,73.05723505597781,57.3073652839393,62.681223405554746,60.0,6.0,3.0,0.0,61.42857142857143,5.13552591013092,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-20,68.66660791154975,59.088465490382326,65.82758001217539,60.0,6.0,4.0,0.0,61.42857142857143,5.13552591013092,60.0,60.0,50.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-21,64.47014080657523,57.537601016832994,64.35493081359616,60.0,6.0,5.0,1.0,61.42857142857143,4.972451580988434,60.0,60.0,50.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-22,64.3685387960437,57.18795064175568,62.981545953140994,60.0,6.0,6.0,1.0,61.42857142857143,4.688072309384918,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-23,62.89629574996704,59.50862534679377,63.237367811611705,60.0,6.0,0.0,0.0,61.42857142857143,4.688072309384918,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-24,66.06470349119749,59.28454000140186,65.36066592848694,70.0,6.0,1.0,0.0,61.42857142857143,4.258153136263162,60.0,70.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-25,61.693203532568624,59.03402488365489,63.36121665078474,70.0,6.0,2.0,0.0,61.42857142857143,4.258153136263162,70.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-26,60.332136286630394,59.14715663491223,60.24833840216266,60.0,6.0,3.0,0.0,62.85714285714285,4.258153136263162,70.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-28,57.53585078088377,58.92152562027635,63.14296236322295,60.0,6.0,5.0,1.0,62.85714285714285,4.258153136263162,60.0,60.0,60.0
Banana___Alangudi(Uzhavar Sandhai ),2025-06-29,58.48285551649233,56.093176434706294,61.969851582136094,60.0,6.0,6.0,1.0,62.85714285714285,4.258153136263162,60.0,60.0,30.0
